cont_id,part_id,hh_id,sday_part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_school,cnt_work,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi,location
8269,367,HH329,1,49,35,59,M,1,0,0,,,0,,1,,house
8270,367,HH329,1,10,6,12,M,1,0,0,,,0,,1,,house
8271,367,HH329,1,11,6,12,F,1,0,0,,,0,,1,,house
8272,367,HH329,1,13,13,18,M,0,0,0,,,1,,1,,other
8273,367,HH329,1,1,0,0,M,1,0,0,,,0,,1,,house
8274,367,HH329,1,1,0,0,F,1,0,0,,,0,,1,,house
8275,367,HH329,1,,35,59,M,0,0,0,,,1,,,,other
8276,367,HH329,1,,60,105,M,0,0,0,,,1,,,,other
8277,367,HH329,1,,35,59,F,0,0,0,,,1,,,,other
8278,367,HH329,1,,6,12,M,1,0,0,,,0,,,,house
8279,367,HH329,1,50,35,59,F,1,0,0,,,0,,1,,house
8280,367,HH329,1,42,35,59,F,0,0,0,,,1,,1,,other
8281,367,HH329,1,,19,34,M,0,0,0,,,1,,1,,other
8282,367,HH329,2,11,6,12,F,0,0,0,,,1,,1,,other
8283,367,HH329,2,34,19,34,M,0,0,0,,,1,,1,,other
8284,367,HH329,2,37,35,59,F,1,0,0,,,0,,1,,house
8285,367,HH329,2,12,6,12,M,0,0,0,,,1,,1,,other
8286,367,HH329,2,36,35,59,F,0,0,0,,,1,,1,,other
8287,367,HH329,2,50,35,59,F,0,0,0,,,1,,1,,other
8288,367,HH329,2,49,35,59,M,0,0,0,,,1,,1,,other
8289,367,HH329,2,42,35,59,F,1,0,0,,,0,,1,,house
8290,367,HH329,2,,6,12,M,1,0,0,,,0,,1,,house
8291,367,HH329,2,,6,12,F,1,0,0,,,0,,2,,house
8292,367,HH329,2,,19,34,M,0,0,0,,,1,,1,,other
8293,367,HH329,2,10,6,12,M,0,0,0,,,1,,1,,other
8294,367,HH329,2,,35,59,F,,,,,,,,2,,other
8295,367,HH329,2,,1,5,M,1,0,0,,,0,,1,,house
8296,367,HH329,2,,1,5,M,0,0,0,,,1,,1,,other
8297,367,HH329,2,,6,12,F,0,0,0,,,1,,2,,other
8298,367,HH329,2,,6,12,M,1,0,0,,,0,,1,,house
8299,368,HH330,1,64,60,105,M,1,0,0,,,0,,1,,house
8300,368,HH330,1,40,35,59,F,1,0,0,,,0,,1,,house
8301,368,HH330,1,37,35,59,F,0,0,0,,,1,,2,,other
8302,368,HH330,1,21,19,34,M,1,0,0,,,0,,2,,house
8303,368,HH330,1,23,19,34,F,1,0,0,,,0,,2,,house
8304,368,HH330,1,58,35,59,F,1,0,0,,,0,,2,,house
8305,368,HH330,1,,6,12,M,1,0,0,,,0,,1,,house
8306,368,HH330,1,,6,12,M,0,0,0,,,1,,1,,other
8307,368,HH330,1,,19,34,M,0,1,0,,,0,,1,,other
8308,368,HH330,1,,19,34,F,0,1,0,,,0,,1,,other
8309,368,HH330,1,,6,12,M,0,1,0,,,0,,1,,other
8310,368,HH330,1,,6,12,F,0,1,0,,,0,,2,,other
8311,368,HH330,2,64,60,105,M,1,0,0,,,0,,1,,house
8312,368,HH330,2,40,35,59,F,1,0,0,,,0,,1,,house
8313,368,HH330,2,,19,34,M,1,0,0,,,0,,1,,house
8314,368,HH330,2,,6,12,F,0,1,0,,,0,,2,,other
8315,368,HH330,2,,6,12,M,0,1,0,,,0,,1,,other
8316,368,HH330,2,,6,12,F,0,1,0,,,0,,1,,other
8317,368,HH330,2,,60,105,M,0,0,0,,,1,,2,,other
8318,368,HH330,2,,35,59,M,0,0,0,,,1,,2,,other
8319,368,HH330,2,,13,18,F,0,0,0,,,1,,1,,other
8320,368,HH330,2,,19,34,M,0,0,0,,,1,,2,,other
8321,368,HH330,2,,13,18,F,0,0,0,,,1,,1,,other
8322,368,HH330,2,,19,34,F,1,0,0,,,0,,2,,house
8323,368,HH330,2,58,35,59,F,1,0,0,,,0,,1,,house
8324,369,HH331,1,,1,5,M,0,0,0,,,1,,1,,other
8325,369,HH331,1,,35,59,F,1,0,0,,,0,,2,,house
8326,369,HH331,1,43,35,59,F,1,0,0,,,0,,2,,house
8327,369,HH331,1,5,1,5,F,1,0,0,,,0,,1,,house
8328,369,HH331,1,15,13,18,F,0,0,0,,,1,,1,,other
8329,369,HH331,1,61,60,105,F,1,0,0,,,0,,1,,house
8330,369,HH331,1,68,60,105,M,0,0,0,,,1,,1,,other
8331,369,HH331,1,9,6,12,F,1,0,0,,,0,,1,,house
8332,369,HH331,1,19,19,34,M,1,0,0,,,0,,1,,house
8333,369,HH331,1,13,13,18,F,0,0,0,,,1,,1,,other
8334,369,HH331,1,15,13,18,F,0,0,0,,,1,,1,,other
8335,369,HH331,1,26,19,34,F,1,0,0,,,0,,1,,house
8336,369,HH331,1,,0,0,M,1,0,0,,,0,,1,,house
8337,369,HH331,1,16,13,18,M,0,0,0,,,1,,2,,other
8338,369,HH331,1,7,6,12,M,0,0,0,,,1,,1,,other
8339,369,HH331,1,,60,105,M,0,0,0,,,1,,2,,other
8340,369,HH331,1,,19,34,M,1,0,0,,,0,,2,,house
8341,369,HH331,1,13,13,18,M,1,0,0,,,0,,1,,house
8342,369,HH331,1,,35,59,M,0,0,0,,,1,,2,,other
8343,369,HH331,1,30,19,34,F,0,0,0,,,1,,1,,other
8344,369,HH331,1,,19,34,F,0,0,0,,,1,,2,,other
8345,369,HH331,2,61,60,105,F,1,0,0,,,0,,2,,house
8346,369,HH331,2,,19,34,F,1,0,0,,,0,,1,,house
8347,369,HH331,2,15,13,18,F,1,0,0,,,0,,1,,house
8348,369,HH331,2,12,6,12,F,0,0,0,,,1,,1,,other
8349,369,HH331,2,12,6,12,F,0,0,0,,,1,,1,,other
8350,369,HH331,2,,60,105,M,1,0,0,,,0,,2,,house
8351,369,HH331,2,,13,18,F,0,0,0,,,1,,1,,other
8352,369,HH331,2,33,19,34,F,1,0,0,,,0,,2,,house
8353,369,HH331,2,26,19,34,F,1,0,0,,,0,,2,,house
8354,369,HH331,2,44,35,59,F,1,0,0,,,0,,1,,house
8355,369,HH331,2,29,19,34,M,1,0,0,,,0,,2,,house
8356,369,HH331,2,26,19,34,M,1,0,0,,,0,,2,,house
8357,369,HH331,2,19,19,34,M,1,0,0,,,0,,2,,house
8358,369,HH331,2,16,13,18,M,1,0,0,,,0,,1,,house
8359,369,HH331,2,12,6,12,M,1,0,0,,,0,,1,,house
8360,370,HH332,1,33,19,34,F,1,0,0,,,0,,1,,house
8361,370,HH332,1,16,13,18,F,1,0,0,,,0,,1,,house
8362,370,HH332,1,12,6,12,M,1,0,0,,,0,,1,,house
8363,370,HH332,1,,35,59,F,0,0,0,,,1,,2,,other
8364,370,HH332,1,,35,59,F,0,0,0,,,1,,2,,other
8365,370,HH332,1,,60,105,M,0,0,0,,,1,,2,,other
8366,370,HH332,1,,19,34,F,1,0,0,,,0,,1,,house
8367,370,HH332,1,,13,18,F,0,0,0,,,1,,2,,other
8368,370,HH332,1,,35,59,M,1,0,0,,,0,,1,,house
8369,370,HH332,1,,19,34,M,1,0,0,,,0,,1,,house
8370,370,HH332,1,,6,12,M,0,0,0,,,1,,2,,other
8371,370,HH332,1,,0,0,M,1,0,0,,,0,,1,,house
8372,370,HH332,1,2,35,59,M,,,,,,,,2,,other
8373,370,HH332,1,,6,12,M,1,0,0,,,0,,1,,house
8374,370,HH332,2,33,19,34,F,1,0,0,,,0,,1,,house
8375,370,HH332,2,16,13,18,F,1,0,0,,,0,,1,,house
8376,370,HH332,2,12,6,12,M,1,0,0,,,0,,1,,house
8377,370,HH332,2,,60,105,M,1,0,0,,,0,,2,,house
8378,370,HH332,2,,13,18,F,0,0,0,,,1,,1,,other
8379,370,HH332,2,,35,59,M,1,0,0,,,0,,1,,house
8380,370,HH332,2,,35,59,F,0,0,0,,,1,,2,,other
8381,370,HH332,2,,0,0,M,0,0,0,,,1,,2,,other
8382,370,HH332,2,,35,59,F,0,0,0,,,1,,2,,other
8383,370,HH332,2,,19,34,F,0,0,0,,,1,,1,,other
8384,370,HH332,2,,1,5,M,0,0,0,,,1,,1,,other
8385,370,HH332,2,,6,12,M,0,0,0,,,1,,2,,other
8386,370,HH332,2,,35,59,M,0,0,0,,,1,,1,,other
8387,370,HH332,2,,1,5,M,0,0,0,,,1,,1,,other
8388,371,HH333,1,32,19,34,F,1,0,0,,,0,,1,,house
8389,371,HH333,1,,35,59,F,1,0,0,,,0,,1,,house
8390,371,HH333,1,,6,12,M,1,0,0,,,0,,1,,house
8391,371,HH333,1,,1,5,M,1,0,0,,,0,,1,,house
8392,371,HH333,1,41,35,59,M,1,0,0,,,0,,1,,house
8393,371,HH333,1,30,19,34,M,1,0,0,,,0,,1,,house
8394,371,HH333,1,,60,105,F,1,0,0,,,0,,2,,house
8395,371,HH333,1,,60,105,M,1,0,0,,,0,,1,,house
8396,371,HH333,1,,19,34,F,0,1,0,,,0,,2,,other
8397,371,HH333,1,,6,12,F,0,1,0,,,0,,1,,other
8398,371,HH333,1,,6,12,M,0,1,0,,,0,,1,,other
8399,371,HH333,1,,6,12,M,0,1,0,,,0,,1,,other
8400,371,HH333,1,,6,12,F,0,1,0,,,0,,1,,other
8401,371,HH333,1,,13,18,M,0,1,0,,,0,,1,,other
8402,371,HH333,1,,6,12,F,0,1,0,,,0,,1,,other
8403,371,HH333,1,,6,12,F,0,1,0,,,0,,1,,other
8404,371,HH333,1,,6,12,F,0,1,0,,,0,,1,,other
8405,371,HH333,1,,6,12,M,0,1,0,,,0,,1,,other
8406,371,HH333,1,,,,"",,,,,,,,,,other
8407,371,HH333,2,32,19,34,F,1,0,0,,,0,,1,,house
8408,371,HH333,2,,13,18,F,1,0,0,,,0,,1,,house
8409,371,HH333,2,41,35,59,M,1,0,0,,,0,,1,,house
8410,371,HH333,2,,13,18,F,1,0,0,,,0,,2,,house
8411,371,HH333,2,,19,34,F,1,0,0,,,0,,2,,house
8412,371,HH333,2,,13,18,F,1,0,0,,,0,,2,,house
8413,371,HH333,2,,19,34,M,1,0,0,,,0,,1,,house
8414,371,HH333,2,,13,18,M,1,0,0,,,0,,1,,house
8415,371,HH333,2,,13,18,M,1,0,0,,,0,,1,,house
8416,371,HH333,2,,0,0,"",1,0,0,,,0,,2,,house
8417,371,HH333,2,,6,12,"",0,1,0,,,0,,1,,other
8418,371,HH333,2,,6,12,"",0,1,0,,,0,,1,,other
8419,371,HH333,2,,6,12,"",0,1,0,,,0,,1,,other
8420,372,HH334,1,,35,59,M,0,0,0,,,1,,1,,other
8421,372,HH334,1,65,60,105,F,1,0,0,,,0,,2,,house
8422,372,HH334,1,,13,18,M,0,0,0,,,1,,1,,other
8423,372,HH334,1,,13,18,M,0,0,0,,,1,,1,,other
8424,372,HH334,1,,6,12,F,0,0,0,,,1,,2,,other
8425,372,HH334,1,,35,59,M,0,0,0,,,1,,1,,other
8426,372,HH334,1,30,19,34,F,0,0,0,,,1,,1,,other
8427,372,HH334,1,20,19,34,F,1,0,0,,,0,,1,,house
8428,372,HH334,1,5,1,5,M,1,0,0,,,0,,2,,house
8429,372,HH334,1,,35,59,F,0,0,0,,,1,,1,,other
8430,372,HH334,1,,35,59,M,1,0,0,,,0,,2,,house
8431,372,HH334,1,,19,34,F,0,0,0,,,1,,1,,other
8432,372,HH334,1,,35,59,M,0,0,0,,,1,,2,,other
8433,372,HH334,1,,35,59,M,0,0,0,,,1,,1,,other
8434,372,HH334,1,,6,12,M,0,0,0,,,1,,1,,other
8435,372,HH334,1,24,19,34,M,1,0,0,,,0,,1,,house
8436,372,HH334,1,,35,59,F,1,0,0,,,0,,2,,house
8437,372,HH334,1,,13,18,M,0,0,0,,,1,,1,,other
8438,372,HH334,1,54,35,59,F,1,0,0,,,0,,2,,house
8439,372,HH334,1,,6,12,M,1,0,0,,,0,,1,,house
8440,372,HH334,1,,13,18,F,0,0,0,,,1,,2,,other
8441,372,HH334,1,,6,12,M,1,0,0,,,0,,1,,house
8442,372,HH334,1,,13,18,F,0,0,0,,,1,,1,,other
8443,372,HH334,1,,35,59,M,0,0,0,,,1,,1,,other
8444,372,HH334,1,,35,59,M,0,0,0,,,1,,1,,other
8445,372,HH334,1,58,35,59,M,1,0,0,,,0,,2,,house
8446,372,HH334,1,49,35,59,M,0,0,0,,,1,,1,,other
8447,372,HH334,1,49,35,59,M,0,0,0,,,1,,1,,other
8448,372,HH334,1,,35,59,F,0,0,0,,,1,,1,,other
8449,372,HH334,1,,35,59,F,1,0,0,,,0,,2,,house
8450,372,HH334,1,56,35,59,F,0,0,0,,,1,,1,,other
8451,372,HH334,1,33,19,34,F,0,0,0,,,1,,1,,other
8452,372,HH334,1,30,19,34,M,1,0,0,,,0,,2,,house
8453,372,HH334,1,22,19,34,F,1,0,0,,,0,,1,,house
8454,372,HH334,1,,6,12,M,1,0,0,,,0,,1,,house
8455,372,HH334,1,36,35,59,F,1,0,0,,,0,,2,,house
8456,372,HH334,1,55,35,59,M,0,0,0,,,1,,1,,other
8457,372,HH334,1,,35,59,F,0,0,0,,,1,,1,,other
8458,372,HH334,1,,13,18,M,0,0,0,,,1,,2,,other
8459,372,HH334,1,,19,34,M,,,,,,,,1,,other
8460,372,HH334,1,,35,59,F,1,0,0,,,0,,1,,house
8461,372,HH334,1,,13,18,M,0,0,0,,,1,,1,,other
8462,372,HH334,1,,35,59,M,0,0,0,,,1,,2,,other
8463,372,HH334,2,56,35,59,M,0,0,0,,,1,,1,,other
8464,372,HH334,2,50,35,59,F,0,0,0,,,1,,1,,other
8465,372,HH334,2,29,19,34,F,0,0,0,,,1,,1,,other
8466,372,HH334,2,54,35,59,F,,,,,,,,2,,other
8467,372,HH334,2,58,35,59,M,,,,,,,,1,,other
8468,372,HH334,2,,19,34,F,1,0,0,,,0,,2,,house
8469,372,HH334,2,,13,18,M,1,0,0,,,0,,1,,house
8470,372,HH334,2,,13,18,M,0,0,0,,,1,,2,,other
8471,372,HH334,2,,19,34,F,0,0,0,,,1,,1,,other
8472,372,HH334,2,,35,59,F,1,0,0,,,0,,2,,house
8473,372,HH334,2,,6,12,M,1,0,0,,,0,,1,,house
8474,372,HH334,2,,35,59,M,1,0,0,,,0,,2,,house
8475,372,HH334,2,,19,34,F,0,0,0,,,1,,2,,other
8476,372,HH334,2,,1,5,M,1,0,0,,,0,,1,,house
8477,372,HH334,2,,35,59,F,1,0,0,,,0,,2,,house
8478,372,HH334,2,,35,59,M,1,0,0,,,0,,2,,house
8479,372,HH334,2,,13,18,M,0,0,0,,,1,,1,,other
8480,372,HH334,2,24,19,34,F,1,0,0,,,0,,1,,house
8481,372,HH334,2,,1,5,M,0,0,0,,,1,,1,,other
8482,372,HH334,2,,13,18,F,1,0,0,,,0,,1,,house
8483,372,HH334,2,17,13,18,M,1,0,0,,,0,,1,,house
8484,372,HH334,2,,1,5,F,1,0,0,,,0,,1,,house
8485,372,HH334,2,,1,5,M,0,0,0,,,1,,1,,other
8486,372,HH334,2,,6,12,M,0,0,0,,,1,,1,,other
8487,372,HH334,2,,19,34,M,1,0,0,,,0,,2,,house
8488,372,HH334,2,,35,59,F,1,0,0,,,0,,2,,house
8489,372,HH334,2,,19,34,F,0,0,0,,,1,,1,,other
8490,372,HH334,2,17,13,18,M,0,0,0,,,1,,1,,other
8491,372,HH334,2,,35,59,F,1,0,0,,,0,,2,,house
8492,372,HH334,2,59,35,59,M,1,0,0,,,0,,1,,house
8493,372,HH334,2,,19,34,F,0,0,0,,,1,,1,,other
8494,372,HH334,2,24,19,34,M,0,0,0,,,1,,1,,other
8495,372,HH334,2,20,19,34,F,0,0,0,,,1,,1,,other
8496,372,HH334,2,,35,59,M,0,0,0,,,1,,1,,other
8497,372,HH334,2,16,13,18,F,1,0,0,,,0,,1,,house
8498,372,HH334,2,,6,12,F,0,0,0,,,1,,2,,other
8499,372,HH334,2,,6,12,M,0,0,0,,,1,,1,,other
8500,372,HH334,2,,1,5,M,0,0,0,,,1,,1,,other
8501,372,HH334,2,,19,34,F,1,0,0,,,0,,2,,house
8502,372,HH334,2,,19,34,F,1,0,0,,,0,,2,,house
8503,372,HH334,2,,35,59,M,0,0,0,,,1,,2,,other
8504,372,HH334,2,,13,18,M,1,0,0,,,0,,1,,house
8505,373,HH335,1,,13,18,F,1,0,0,,,0,,2,,house
8506,373,HH335,1,,35,59,F,1,0,0,,,0,,1,,house
8507,373,HH335,1,,19,34,F,1,0,0,,,0,,2,,house
8508,373,HH335,1,,35,59,F,1,0,0,,,0,,2,,house
8509,373,HH335,1,,19,34,M,1,0,0,,,0,,2,,house
8510,373,HH335,1,,19,34,F,0,0,0,,,1,,2,,other
8511,373,HH335,1,,35,59,F,1,0,0,,,0,,1,,house
8512,373,HH335,1,,60,105,M,0,0,0,,,1,,2,,other
8513,373,HH335,1,,60,105,M,1,0,0,,,0,,2,,house
8514,373,HH335,1,,35,59,F,0,0,0,,,1,,2,,other
8515,373,HH335,1,,19,34,M,1,0,0,,,0,,2,,house
8516,373,HH335,1,,35,59,M,1,0,0,,,0,,2,,house
8517,373,HH335,1,,19,34,F,1,0,0,,,0,,2,,house
8518,373,HH335,1,,35,59,M,1,0,0,,,0,,2,,house
8519,373,HH335,1,,,,"",,,,,,,,,,other
8520,373,HH335,2,,35,59,M,1,0,0,,,0,,1,,house
8521,373,HH335,2,,1,5,F,1,0,0,,,0,,1,,house
8522,373,HH335,2,,19,34,F,0,0,0,,,1,,2,,other
8523,373,HH335,2,,19,34,M,1,0,0,,,0,,2,,house
8524,373,HH335,2,,60,105,M,1,0,0,,,0,,2,,house
8525,373,HH335,2,,35,59,M,1,0,0,,,0,,2,,house
8526,373,HH335,2,,35,59,F,1,0,0,,,0,,2,,house
8527,373,HH335,2,,19,34,F,1,0,0,,,0,,1,,house
8528,373,HH335,2,,35,59,F,1,0,0,,,0,,1,,house
8529,373,HH335,2,,19,34,F,1,0,0,,,0,,2,,house
8530,373,HH335,2,,35,59,F,1,0,0,,,0,,2,,house
8531,373,HH335,2,,,,"",,,,,,,,,,other
8532,374,HH335,1,39,35,59,M,1,0,0,,,0,,1,,house
8533,374,HH335,1,24,19,34,F,1,0,0,,,0,,1,,house
8534,374,HH335,1,35,35,59,F,1,0,0,,,0,,1,,house
8535,374,HH335,1,,13,18,M,1,0,0,,,0,,2,,house
8536,374,HH335,1,9,6,12,F,1,0,0,,,0,,1,,house
8537,374,HH335,1,4,1,5,F,1,0,0,,,0,,1,,house
8538,374,HH335,1,7,6,12,M,1,0,0,,,0,,1,,house
8539,374,HH335,1,2,1,5,F,1,0,0,,,0,,2,,house
8540,374,HH335,1,2,1,5,F,1,0,0,,,0,,2,,house
8541,374,HH335,1,,35,59,F,1,0,0,,,0,,1,,house
8542,374,HH335,1,,19,34,F,0,0,0,,,1,,1,,other
8543,374,HH335,1,,35,59,F,0,0,0,,,1,,1,,other
8544,374,HH335,1,23,19,34,M,1,0,0,,,0,,1,,house
8545,374,HH335,1,,35,59,F,1,0,0,,,0,,1,,house
8546,374,HH335,2,39,35,59,M,1,0,0,,,0,,1,,house
8547,374,HH335,2,35,35,59,F,1,0,0,,,0,,1,,house
8548,374,HH335,2,24,19,34,F,1,0,0,,,0,,1,,house
8549,374,HH335,2,,13,18,M,1,0,0,,,0,,2,,house
8550,374,HH335,2,7,6,12,M,1,0,0,,,0,,1,,house
8551,374,HH335,2,,6,12,F,1,0,0,,,0,,1,,house
8552,374,HH335,2,4,1,5,F,1,0,0,,,0,,1,,house
8553,374,HH335,2,2,1,5,F,1,0,0,,,0,,2,,house
8554,374,HH335,2,,35,59,F,0,0,0,,,1,,1,,other
8555,374,HH335,2,,13,18,M,0,0,0,,,1,,2,,other
8556,374,HH335,2,,19,34,M,0,0,0,,,1,,1,,other
8557,374,HH335,2,,35,59,F,1,0,0,,,0,,1,,house
8558,375,HH336,1,,35,59,M,1,0,0,,,0,,1,,house
8559,375,HH336,1,,19,34,F,1,0,0,,,0,,2,,house
8560,375,HH336,1,,6,12,M,1,0,0,,,0,,2,,house
8561,375,HH336,1,,6,12,M,0,1,0,,,0,,1,,other
8562,375,HH336,1,,6,12,M,0,1,0,,,0,,1,,other
8563,375,HH336,1,,6,12,M,0,1,0,,,0,,1,,other
8564,375,HH336,1,,6,12,F,0,1,0,,,0,,1,,other
8565,375,HH336,1,,6,12,F,0,1,0,,,0,,1,,other
8566,375,HH336,1,,1,5,F,0,0,0,,,1,,2,,other
8567,375,HH336,1,,35,59,F,0,0,0,,,1,,2,,other
8568,375,HH336,1,,60,105,M,0,0,0,,,1,,1,,other
8569,375,HH336,2,,35,59,M,1,0,0,,,0,,2,,house
8570,375,HH336,2,2,19,34,F,1,0,0,,,0,,2,,house
8571,375,HH336,2,,13,18,F,1,0,0,,,0,,1,,house
8572,375,HH336,2,,19,34,F,1,0,0,,,0,,2,,house
8573,375,HH336,2,,60,105,M,1,0,0,,,0,,1,,house
8574,375,HH336,2,,6,12,M,1,0,0,,,0,,2,,house
8575,375,HH336,2,,1,5,M,1,0,0,,,0,,1,,house
8576,375,HH336,2,,6,12,M,1,0,0,,,0,,1,,house
8577,375,HH336,2,,6,12,M,1,0,0,,,0,,1,,house
8578,375,HH336,2,,6,12,M,1,0,0,,,0,,1,,house
8579,375,HH336,2,,6,12,M,1,0,0,,,0,,1,,house
8580,375,HH336,2,,0,0,F,1,0,0,,,0,,1,,house
8581,376,HH337,1,,19,34,M,1,0,0,,,0,,2,,house
8582,376,HH337,1,,35,59,M,1,0,0,,,0,,2,,house
8583,376,HH337,1,15,13,18,F,1,0,0,,,0,,2,,house
8584,376,HH337,1,2,1,5,F,1,0,0,,,0,,1,,house
8585,376,HH337,1,10,6,12,M,1,0,0,,,0,,2,,house
8586,376,HH337,1,13,13,18,M,1,0,0,,,0,,2,,house
8587,376,HH337,1,,19,34,F,1,0,0,,,0,,2,,house
8588,376,HH337,1,,35,59,M,1,0,0,,,0,,2,,house
8589,376,HH337,1,8,6,12,M,0,0,0,,,1,,2,,other
8590,376,HH337,1,5,1,5,F,1,0,0,,,0,,1,,house
8591,376,HH337,1,,35,59,F,1,0,0,,,0,,2,,house
8592,376,HH337,1,,19,34,M,1,0,0,,,0,,1,,house
8593,376,HH337,1,,19,34,M,1,0,0,,,0,,1,,house
8594,376,HH337,1,,35,59,M,1,0,0,,,0,,1,,house
8595,376,HH337,1,,35,59,M,1,0,0,,,0,,2,,house
8596,376,HH337,1,4,1,5,M,1,0,0,,,0,,2,,house
8597,376,HH337,1,5,1,5,F,1,0,0,,,0,,2,,house
8598,376,HH337,1,,35,59,M,1,0,0,,,0,,2,,house
8599,376,HH337,1,15,13,18,F,1,0,0,,,0,,2,,house
8600,376,HH337,1,10,6,12,F,1,0,0,,,0,,2,,house
8601,376,HH337,1,,35,59,F,1,0,0,,,0,,2,,house
8602,376,HH337,1,,35,59,F,1,0,0,,,0,,1,,house
8603,376,HH337,1,,35,59,M,0,0,0,,,1,,1,,other
8604,376,HH337,1,,60,105,M,0,0,0,,,1,,2,,other
8605,376,HH337,1,,35,59,M,1,0,0,,,0,,2,,house
8606,376,HH337,1,,19,34,F,1,0,0,,,0,,1,,house
8607,376,HH337,1,,19,34,F,1,0,0,,,0,,2,,house
8608,376,HH337,2,15,13,18,F,1,0,0,,,0,,1,,house
8609,376,HH337,2,13,13,18,M,1,0,0,,,0,,1,,house
8610,376,HH337,2,10,6,12,M,1,0,0,,,0,,1,,house
8611,376,HH337,2,5,1,5,M,1,0,0,,,0,,1,,house
8612,376,HH337,2,,35,59,F,1,0,0,,,0,,2,,house
8613,376,HH337,2,,35,59,F,1,0,0,,,0,,2,,house
8614,376,HH337,2,,19,34,M,1,0,0,,,0,,2,,house
8615,376,HH337,2,,19,34,F,1,0,0,,,0,,1,,house
8616,376,HH337,2,,19,34,F,1,0,0,,,0,,2,,house
8617,376,HH337,2,2,1,5,F,1,0,0,,,0,,1,,house
8618,376,HH337,2,5,1,5,F,1,0,0,,,0,,1,,house
8619,376,HH337,2,,13,18,F,1,0,0,,,0,,2,,house
8620,376,HH337,2,,13,18,F,1,0,0,,,0,,2,,house
8621,376,HH337,2,,13,18,M,1,0,0,,,0,,2,,house
8622,376,HH337,2,,19,34,M,1,0,0,,,0,,2,,house
8623,376,HH337,2,,35,59,M,1,0,0,,,0,,2,,house
8624,376,HH337,2,,19,34,F,1,0,0,,,0,,1,,house
8625,376,HH337,2,,35,59,F,1,0,0,,,0,,1,,house
8626,376,HH337,2,,35,59,F,1,0,0,,,0,,1,,house
8627,376,HH337,2,2,19,34,F,1,0,0,,,0,,1,,house
8628,376,HH337,2,,35,59,F,1,0,0,,,0,,1,,house
8629,376,HH337,2,13,13,18,M,1,0,0,,,0,,2,,house
8630,377,HH338,1,65,60,105,F,1,0,0,,,0,,1,,house
8631,377,HH338,1,69,60,105,M,1,0,0,,,0,,1,,house
8632,377,HH338,1,43,35,59,F,1,0,0,,,0,,1,,house
8633,377,HH338,1,,35,59,M,0,0,0,,,1,,2,,other
8634,377,HH338,1,,35,59,F,0,0,0,,,1,,2,,other
8635,377,HH338,1,,19,34,F,1,0,0,,,0,,1,,house
8636,377,HH338,1,,1,5,M,1,0,0,,,0,,1,,house
8637,377,HH338,1,9,6,12,M,1,0,0,,,0,,2,,house
8638,377,HH338,1,12,6,12,F,1,0,0,,,0,,2,,house
8639,377,HH338,1,13,13,18,M,1,0,0,,,0,,2,,house
8640,377,HH338,1,5,1,5,F,1,0,0,,,0,,2,,house
8641,377,HH338,1,26,19,34,M,1,0,0,,,0,,2,,house
8642,377,HH338,1,36,35,59,M,1,0,0,,,0,,1,,house
8643,377,HH338,1,35,35,59,M,0,0,0,,,1,,1,,other
8644,377,HH338,1,,60,105,F,0,0,0,,,1,,2,,other
8645,377,HH338,1,,35,59,M,0,0,0,,,1,,2,,other
8646,377,HH338,1,,13,18,M,0,0,0,,,1,,2,,other
8647,377,HH338,1,,6,12,F,0,0,0,,,1,,1,,other
8648,377,HH338,1,36,35,59,F,0,0,0,,,1,,1,,other
8649,377,HH338,1,,19,34,M,0,0,0,,,1,,2,,other
8650,377,HH338,1,26,19,34,F,0,0,0,,,1,,2,,other
8651,377,HH338,1,28,19,34,M,0,0,0,,,1,,2,,other
8652,377,HH338,1,,35,59,F,0,0,0,,,1,,1,,other
8653,377,HH338,1,,19,34,F,0,0,0,,,1,,1,,other
8654,377,HH338,1,,35,59,M,0,0,0,,,1,,2,,other
8655,377,HH338,1,,60,105,F,1,0,0,,,0,,1,,house
8656,377,HH338,1,65,60,105,M,1,0,0,,,0,,2,,house
8657,377,HH338,1,,35,59,M,0,0,0,,,1,,2,,other
8658,377,HH338,1,9,6,12,F,1,0,0,,,0,,1,,house
8659,377,HH338,1,15,13,18,F,1,0,0,,,0,,1,,house
8660,377,HH338,1,,35,59,F,0,0,0,,,1,,2,,other
8661,377,HH338,1,70,60,105,F,0,0,0,,,1,,1,,other
8662,377,HH338,1,72,60,105,M,0,0,0,,,1,,1,,other
8663,377,HH338,1,24,19,34,M,1,0,0,,,0,,1,,house
8664,377,HH338,2,28,19,34,F,0,0,0,,,1,,2,,other
8665,377,HH338,2,,6,12,F,0,0,0,,,1,,2,,other
8666,377,HH338,2,,6,12,M,0,0,0,,,1,,2,,other
8667,377,HH338,2,,1,5,M,0,0,0,,,1,,1,,other
8668,377,HH338,2,,1,5,F,1,0,0,,,0,,1,,house
8669,377,HH338,2,13,13,18,F,1,0,0,,,0,,1,,house
8670,377,HH338,2,,35,59,M,0,0,0,,,1,,2,,other
8671,377,HH338,2,,35,59,F,0,0,0,,,1,,2,,other
8672,377,HH338,2,15,13,18,M,1,0,0,,,0,,1,,house
8673,377,HH338,2,31,19,34,M,1,0,0,,,0,,1,,house
