part_id,part_sex,part_age_est_min,part_age_est_max,part_age,cnt_age_est_min,cnt_age_est_max,cnt_home,cnt_other,country,year,location
728,Male,20,59,,20,59,No,Yes,Kenya,2011,other
728,Male,20,59,,20,59,No,Yes,Kenya,2011,other
728,Male,20,59,,20,59,No,Yes,Kenya,2011,other
728,Male,20,59,,20,59,No,Yes,Kenya,2011,other
728,Male,20,59,,20,59,No,Yes,Kenya,2011,other
728,Male,20,59,,20,59,No,Yes,Kenya,2011,other
728,Male,20,59,,20,59,No,Yes,Kenya,2011,other
732,Male,20,59,,20,59,Yes,No,Kenya,2011,house
732,Male,20,59,,20,59,Yes,No,Kenya,2011,house
732,Male,20,59,,20,59,No,Yes,Kenya,2011,other
732,Male,20,59,,20,59,No,Yes,Kenya,2011,other
732,Male,20,59,,20,59,No,Yes,Kenya,2011,other
732,Male,20,59,,20,59,No,Yes,Kenya,2011,other
732,Male,20,59,,20,59,No,Yes,Kenya,2011,other
735,Male,20,59,,20,59,No,Yes,Kenya,2011,other
735,Male,20,59,,20,59,Yes,No,Kenya,2011,house
735,Male,20,59,,20,59,No,Yes,Kenya,2011,other
755,Male,20,59,,20,59,No,Yes,Kenya,2011,other
755,Male,20,59,,20,59,No,Yes,Kenya,2011,other
755,Male,20,59,,20,59,No,Yes,Kenya,2011,other
755,Male,20,59,,20,59,No,Yes,Kenya,2011,other
755,Male,20,59,,20,59,No,Yes,Kenya,2011,other
755,Male,20,59,,20,59,Yes,No,Kenya,2011,house
755,Male,20,59,,20,59,No,Yes,Kenya,2011,other
760,Male,20,59,,20,59,Yes,No,Kenya,2011,house
760,Male,20,59,,20,59,No,Yes,Kenya,2011,other
760,Male,20,59,,20,59,No,Yes,Kenya,2011,other
760,Male,20,59,,20,59,No,Yes,Kenya,2011,other
760,Male,20,59,,20,59,No,Yes,Kenya,2011,other
760,Male,20,59,,20,59,No,Yes,Kenya,2011,other
760,Male,20,59,,20,59,No,Yes,Kenya,2011,other
760,Male,20,59,,20,59,No,Yes,Kenya,2011,other
760,Male,20,59,,20,59,No,Yes,Kenya,2011,other
760,Male,20,59,,20,59,No,Yes,Kenya,2011,other
760,Male,20,59,,20,59,No,Yes,Kenya,2011,other
765,Female,20,59,,20,59,Yes,No,Kenya,2011,house
765,Female,20,59,,20,59,No,Yes,Kenya,2011,other
765,Female,20,59,,20,59,Yes,No,Kenya,2011,house
765,Female,20,59,,20,59,No,Yes,Kenya,2011,other
765,Female,20,59,,20,59,No,Yes,Kenya,2011,other
765,Female,20,59,,20,59,No,Yes,Kenya,2011,other
765,Female,20,59,,20,59,No,Yes,Kenya,2011,other
765,Female,20,59,,20,59,No,Yes,Kenya,2011,other
765,Female,20,59,,20,59,No,Yes,Kenya,2011,other
765,Female,20,59,,20,59,Yes,No,Kenya,2011,house
765,Female,20,59,,20,59,No,Yes,Kenya,2011,other
765,Female,20,59,,20,59,No,Yes,Kenya,2011,other
765,Female,20,59,,20,59,No,Yes,Kenya,2011,other
765,Female,20,59,,20,59,Yes,No,Kenya,2011,house
765,Female,20,59,,20,59,No,Yes,Kenya,2011,other
769,Female,20,59,,20,59,No,Yes,Kenya,2011,other
769,Female,20,59,,20,59,Yes,No,Kenya,2011,house
769,Female,20,59,,20,59,No,Yes,Kenya,2011,other
772,Female,20,59,,20,59,No,Yes,Kenya,2011,other
772,Female,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,Yes,No,Kenya,2011,house
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
781,Male,20,59,,20,59,No,Yes,Kenya,2011,other
790,Male,20,59,,20,59,No,Yes,Kenya,2011,other
790,Male,20,59,,20,59,No,Yes,Kenya,2011,other
790,Male,20,59,,20,59,No,Yes,Kenya,2011,other
790,Male,20,59,,20,59,No,Yes,Kenya,2011,other
790,Male,20,59,,20,59,No,Yes,Kenya,2011,other
790,Male,20,59,,20,59,Yes,No,Kenya,2011,house
807,Female,20,59,,20,59,Yes,No,Kenya,2011,house
807,Female,20,59,,20,59,Yes,No,Kenya,2011,house
807,Female,20,59,,20,59,No,Yes,Kenya,2011,other
807,Female,20,59,,20,59,Yes,No,Kenya,2011,house
811,Female,20,59,,20,59,No,Yes,Kenya,2011,other
822,Male,20,59,,20,59,Yes,No,Kenya,2011,house
822,Male,20,59,,20,59,No,Yes,Kenya,2011,other
822,Male,20,59,,20,59,No,Yes,Kenya,2011,other
822,Male,20,59,,20,59,No,Yes,Kenya,2011,other
822,Male,20,59,,20,59,No,Yes,Kenya,2011,other
822,Male,20,59,,20,59,No,Yes,Kenya,2011,other
822,Male,20,59,,20,59,No,Yes,Kenya,2011,other
822,Male,20,59,,20,59,No,Yes,Kenya,2011,other
822,Male,20,59,,20,59,No,Yes,Kenya,2011,other
822,Male,20,59,,20,59,No,Yes,Kenya,2011,other
822,Male,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
842,Female,20,59,,20,59,No,Yes,Kenya,2011,other
855,Female,20,59,,20,59,No,Yes,Kenya,2011,other
855,Female,20,59,,20,59,No,Yes,Kenya,2011,other
855,Female,20,59,,20,59,No,Yes,Kenya,2011,other
855,Female,20,59,,20,59,No,Yes,Kenya,2011,other
859,Male,20,59,,20,59,No,Yes,Kenya,2011,other
859,Male,20,59,,20,59,Yes,No,Kenya,2011,house
859,Male,20,59,,20,59,No,Yes,Kenya,2011,other
859,Male,20,59,,20,59,No,Yes,Kenya,2011,other
859,Male,20,59,,20,59,No,Yes,Kenya,2011,other
859,Male,20,59,,20,59,No,Yes,Kenya,2011,other
871,Male,20,59,,20,59,No,Yes,Kenya,2011,other
871,Male,20,59,,20,59,No,Yes,Kenya,2011,other
871,Male,20,59,,20,59,No,Yes,Kenya,2011,other
871,Male,20,59,,20,59,Yes,No,Kenya,2011,house
875,Female,20,59,,20,59,No,Yes,Kenya,2011,other
875,Female,20,59,,20,59,No,Yes,Kenya,2011,other
875,Female,20,59,,20,59,No,Yes,Kenya,2011,other
875,Female,20,59,,20,59,No,Yes,Kenya,2011,other
875,Female,20,59,,20,59,Yes,No,Kenya,2011,house
875,Female,20,59,,20,59,No,Yes,Kenya,2011,other
878,Male,20,59,,20,59,No,Yes,Kenya,2011,other
878,Male,20,59,,20,59,No,Yes,Kenya,2011,other
878,Male,20,59,,20,59,No,Yes,Kenya,2011,other
878,Male,20,59,,20,59,No,Yes,Kenya,2011,other
880,Male,20,59,,20,59,No,Yes,Kenya,2011,other
880,Male,20,59,,20,59,No,Yes,Kenya,2011,other
880,Male,20,59,,20,59,No,Yes,Kenya,2011,other
880,Male,20,59,,20,59,No,Yes,Kenya,2011,other
880,Male,20,59,,20,59,No,Yes,Kenya,2011,other
880,Male,20,59,,20,59,No,Yes,Kenya,2011,other
880,Male,20,59,,20,59,No,Yes,Kenya,2011,other
880,Male,20,59,,20,59,No,Yes,Kenya,2011,other
885,Male,20,59,,20,59,Yes,No,Kenya,2011,house
885,Male,20,59,,20,59,Yes,No,Kenya,2011,house
885,Male,20,59,,20,59,No,Yes,Kenya,2011,other
885,Male,20,59,,20,59,Yes,No,Kenya,2011,house
885,Male,20,59,,20,59,No,Yes,Kenya,2011,other
901,Male,20,59,,20,59,No,Yes,Kenya,2011,other
901,Male,20,59,,20,59,No,Yes,Kenya,2011,other
901,Male,20,59,,20,59,No,Yes,Kenya,2011,other
901,Male,20,59,,20,59,No,Yes,Kenya,2011,other
903,Female,20,59,,20,59,No,Yes,Kenya,2011,other
903,Female,20,59,,20,59,No,Yes,Kenya,2011,other
903,Female,20,59,,20,59,No,Yes,Kenya,2011,other
903,Female,20,59,,20,59,No,Yes,Kenya,2011,other
903,Female,20,59,,20,59,No,Yes,Kenya,2011,other
903,Female,20,59,,20,59,No,Yes,Kenya,2011,other
903,Female,20,59,,20,59,No,Yes,Kenya,2011,other
903,Female,20,59,,20,59,No,Yes,Kenya,2011,other
909,Female,20,59,,20,59,No,Yes,Kenya,2011,other
909,Female,20,59,,20,59,No,Yes,Kenya,2011,other
909,Female,20,59,,20,59,No,Yes,Kenya,2011,other
909,Female,20,59,,20,59,No,Yes,Kenya,2011,other
909,Female,20,59,,20,59,No,Yes,Kenya,2011,other
909,Female,20,59,,20,59,No,Yes,Kenya,2011,other
909,Female,20,59,,20,59,No,Yes,Kenya,2011,other
909,Female,20,59,,20,59,No,Yes,Kenya,2011,other
914,Male,20,59,,20,59,No,Yes,Kenya,2011,other
914,Male,20,59,,20,59,No,Yes,Kenya,2011,other
914,Male,20,59,,20,59,No,Yes,Kenya,2011,other
914,Male,20,59,,20,59,No,Yes,Kenya,2011,other
914,Male,20,59,,20,59,No,Yes,Kenya,2011,other
914,Male,20,59,,20,59,No,Yes,Kenya,2011,other
922,Male,20,59,,20,59,No,Yes,Kenya,2011,other
922,Male,20,59,,20,59,No,Yes,Kenya,2011,other
922,Male,20,59,,20,59,No,Yes,Kenya,2011,other
922,Male,20,59,,20,59,No,Yes,Kenya,2011,other
924,Female,20,59,,20,59,No,Yes,Kenya,2011,other
924,Female,20,59,,20,59,No,Yes,Kenya,2011,other
924,Female,20,59,,20,59,Yes,No,Kenya,2011,house
931,Female,20,59,,20,59,No,Yes,Kenya,2011,other
931,Female,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,Yes,No,Kenya,2011,house
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
941,Male,20,59,,20,59,No,Yes,Kenya,2011,other
974,Female,20,59,,20,59,No,Yes,Kenya,2011,other
974,Female,20,59,,20,59,Yes,No,Kenya,2011,house
974,Female,20,59,,20,59,No,Yes,Kenya,2011,other
974,Female,20,59,,20,59,No,Yes,Kenya,2011,other
984,Female,20,59,,20,59,No,Yes,Kenya,2011,other
984,Female,20,59,,20,59,No,Yes,Kenya,2011,other
984,Female,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,Yes,No,Kenya,2011,house
987,Male,20,59,,20,59,Yes,No,Kenya,2011,house
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
987,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1003,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1003,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1003,Female,20,59,,20,59,Yes,No,Kenya,2011,house
1003,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1003,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1011,Female,20,59,,20,59,Yes,No,Kenya,2011,house
1011,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1011,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1011,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1011,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1011,Female,20,59,,20,59,Yes,No,Kenya,2011,house
1011,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1011,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1011,Female,20,59,,20,59,Yes,No,Kenya,2011,house
1011,Female,20,59,,20,59,Yes,No,Kenya,2011,house
1020,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1020,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1020,Male,20,59,,20,59,Yes,No,Kenya,2011,house
1020,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1020,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1020,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1020,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1020,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1020,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1020,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1021,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1021,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1021,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1021,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1021,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1021,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1035,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1035,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1056,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1056,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1056,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1056,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1056,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1056,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1056,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1056,Female,20,59,,20,59,Yes,No,Kenya,2011,house
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1071,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1079,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1080,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1080,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1080,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1080,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1083,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1083,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1083,Female,20,59,,20,59,Yes,No,Kenya,2011,house
1083,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1083,Female,20,59,,20,59,Yes,No,Kenya,2011,house
1083,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1083,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1083,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1083,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1089,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1089,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1089,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1089,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1089,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1089,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1091,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1091,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1091,Male,20,59,,20,59,Yes,No,Kenya,2011,house
1093,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1093,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1093,Female,20,59,,20,59,Yes,No,Kenya,2011,house
1093,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1093,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1098,Male,20,59,,20,59,Yes,No,Kenya,2011,house
1098,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1098,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1098,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1098,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1098,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1103,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1103,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1103,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1103,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1103,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1103,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1103,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1103,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1103,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1103,Female,20,59,,20,59,Yes,No,Kenya,2011,house
1106,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1106,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1106,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1106,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1106,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1106,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1106,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1106,Female,20,59,,20,59,No,Yes,Kenya,2011,other
1108,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1108,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1108,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1108,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1108,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1119,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1119,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1119,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1119,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1119,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,Yes,No,Kenya,2011,house
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,Yes,No,Kenya,2011,house
1129,Male,20,59,,20,59,Yes,No,Kenya,2011,house
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
1129,Male,20,59,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,Yes,No,Kenya,2011,house
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,Yes,No,Kenya,2011,house
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
44,Male,50,100,,20,59,No,Yes,Kenya,2011,other
57,Male,50,100,,20,59,No,Yes,Kenya,2011,other
57,Male,50,100,,20,59,No,Yes,Kenya,2011,other
57,Male,50,100,,20,59,No,Yes,Kenya,2011,other
57,Male,50,100,,20,59,No,Yes,Kenya,2011,other
80,Male,50,100,,20,59,No,Yes,Kenya,2011,other
148,Male,50,100,,20,59,No,Yes,Kenya,2011,other
148,Male,50,100,,20,59,Yes,No,Kenya,2011,house
148,Male,50,100,,20,59,No,Yes,Kenya,2011,other
148,Male,50,100,,20,59,Yes,No,Kenya,2011,house
148,Male,50,100,,20,59,No,Yes,Kenya,2011,other
149,Female,50,100,,20,59,Yes,No,Kenya,2011,house
149,Female,50,100,,20,59,No,Yes,Kenya,2011,other
149,Female,50,100,,20,59,No,Yes,Kenya,2011,other
149,Female,50,100,,20,59,No,Yes,Kenya,2011,other
149,Female,50,100,,20,59,Yes,No,Kenya,2011,house
149,Female,50,100,,20,59,No,Yes,Kenya,2011,other
149,Female,50,100,,20,59,Yes,No,Kenya,2011,house
200,Female,50,100,,20,59,No,Yes,Kenya,2011,other
221,Male,50,100,,20,59,No,Yes,Kenya,2011,other
221,Male,50,100,,20,59,Yes,No,Kenya,2011,house
221,Male,50,100,,20,59,No,Yes,Kenya,2011,other
221,Male,50,100,,20,59,No,Yes,Kenya,2011,other
221,Male,50,100,,20,59,No,Yes,Kenya,2011,other
221,Male,50,100,,20,59,No,Yes,Kenya,2011,other
221,Male,50,100,,20,59,No,Yes,Kenya,2011,other
221,Male,50,100,,20,59,No,Yes,Kenya,2011,other
221,Male,50,100,,20,59,No,Yes,Kenya,2011,other
273,Male,50,100,,20,59,No,Yes,Kenya,2011,other
273,Male,50,100,,20,59,No,Yes,Kenya,2011,other
273,Male,50,100,,20,59,No,Yes,Kenya,2011,other
273,Male,50,100,,20,59,No,Yes,Kenya,2011,other
289,Male,50,100,,20,59,No,Yes,Kenya,2011,other
289,Male,50,100,,20,59,No,Yes,Kenya,2011,other
289,Male,50,100,,20,59,No,Yes,Kenya,2011,other
289,Male,50,100,,20,59,No,Yes,Kenya,2011,other
289,Male,50,100,,20,59,No,Yes,Kenya,2011,other
289,Male,50,100,,20,59,No,Yes,Kenya,2011,other
289,Male,50,100,,20,59,No,Yes,Kenya,2011,other
289,Male,50,100,,20,59,No,Yes,Kenya,2011,other
321,Female,50,100,,20,59,No,Yes,Kenya,2011,other
321,Female,50,100,,20,59,Yes,No,Kenya,2011,house
321,Female,50,100,,20,59,No,Yes,Kenya,2011,other
321,Female,50,100,,20,59,No,Yes,Kenya,2011,other
321,Female,50,100,,20,59,No,Yes,Kenya,2011,other
321,Female,50,100,,20,59,No,Yes,Kenya,2011,other
